Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-12-09,0.0,0.0,0.0,136.14,0.0,0.0
2015-12-10,0.0,0.0,0.0,136.43,0.0,0.0
2015-12-11,0.0,0.0,0.0,136.66,0.0,0.0
2015-12-14,0.0,0.0,0.0,135.81,0.0,0.0
2015-12-15,0.0,0.0,0.0,134.93,0.0,0.0
2015-12-16,0.0,0.0,0.0,134.98,0.0,0.0
2015-12-17,0.0,0.0,0.0,135.76,0.0,0.0
2015-12-18,0.0,0.0,0.0,136.37,0.0,0.0
2015-12-21,0.0,0.0,0.0,136.08,0.0,0.0
2015-12-22,0.0,0.0,0.0,135.53,0.0,0.0
2015-12-23,0.0,0.0,0.0,135.29,0.0,0.0
2015-12-24,0.0,0.0,0.0,135.29,0.0,0.0
2015-12-28,0.0,0.0,0.0,136.11,0.0,0.0
2015-12-29,0.0,0.0,0.0,135.74,0.0,0.0
2015-12-30,0.0,0.0,0.0,136.4,0.0,0.0
2015-12-31,0.0,0.0,0.0,136.4,0.0,0.0
2016-01-04,0.0,0.0,0.0,136.76,0.0,0.0
2016-01-05,0.0,0.0,0.0,137.21,0.0,0.0
2016-01-06,0.0,0.0,0.0,137.49,0.0,0.0
2016-01-07,0.0,0.0,0.0,136.66,0.0,0.0
2016-01-08,0.0,0.0,0.0,137.01,0.0,0.0
2016-01-11,0.0,0.0,0.0,136.44,0.0,0.0
2016-01-12,0.0,0.0,0.0,136.17,0.0,0.0
2016-01-13,0.0,0.0,0.0,136.65,0.0,0.0
2016-01-14,0.0,0.0,0.0,136.49,0.0,0.0
2016-01-15,0.0,0.0,0.0,136.84,0.0,0.0
2016-01-18,0.0,0.0,0.0,136.65,0.0,0.0
2016-01-19,0.0,0.0,0.0,136.73,0.0,0.0
2016-01-20,0.0,0.0,0.0,135.75,0.0,0.0
2016-01-21,0.0,0.0,0.0,136.87,0.0,0.0
2016-01-22,0.0,0.0,0.0,136.65,0.0,0.0
2016-01-25,0.0,0.0,0.0,136.73,0.0,0.0
2016-01-26,0.0,0.0,0.0,137.44,0.0,0.0
2016-01-27,0.0,0.0,0.0,137.55,0.0,0.0
2016-01-28,0.0,0.0,0.0,137.62,0.0,0.0
2016-01-29,0.0,0.0,0.0,138.42,0.0,0.0
2016-02-01,0.0,0.0,0.0,137.85,0.0,0.0
2016-02-02,0.0,0.0,0.0,137.68,0.0,0.0
2016-02-03,0.0,0.0,0.0,137.93,0.0,0.0
2016-02-04,0.0,0.0,0.0,137.23,0.0,0.0
2016-02-05,0.0,0.0,0.0,136.79,0.0,0.0
2016-02-08,0.0,0.0,0.0,135.04,0.0,0.0
2016-02-09,0.0,0.0,0.0,135.15,0.0,0.0
2016-02-10,0.0,0.0,0.0,135.77,0.0,0.0
2016-02-11,0.0,0.0,0.0,135.17,0.0,0.0
2016-02-12,0.0,0.0,0.0,135.67,0.0,0.0
2016-02-15,0.0,0.0,0.0,136.08,0.0,0.0
2016-02-16,0.0,0.0,0.0,135.86,0.0,0.0
2016-02-17,0.0,0.0,0.0,136.04,0.0,0.0
2016-02-18,0.0,0.0,0.0,136.67,0.0,0.0
2016-02-19,0.0,0.0,0.0,136.57,0.0,0.0
2016-02-22,0.0,0.0,0.0,137.13,0.0,0.0
2016-02-23,0.0,0.0,0.0,136.88,0.0,0.0
2016-02-24,0.0,0.0,0.0,136.99,0.0,0.0
2016-02-25,0.0,0.0,0.0,137.12,0.0,0.0
2016-02-26,0.0,0.0,0.0,137.53,0.0,0.0
2016-02-29,0.0,0.0,0.0,138.49,0.0,0.0
2016-03-01,0.0,0.0,0.0,138.62,0.0,0.0
2016-03-02,0.0,0.0,0.0,138.07,0.0,0.0
2016-03-03,0.0,0.0,0.0,138.31,0.0,0.0
2016-03-04,0.0,0.0,0.0,137.82,0.0,0.0
2016-03-07,0.0,0.0,0.0,137.98,0.0,0.0
2016-03-08,0.0,0.0,0.0,138.42,0.0,0.0
2016-03-09,139.87,139.87,139.87,138.78,5.0,0.0
2016-03-10,0.0,0.0,0.0,138.73,0.0,5.0
2016-03-11,140.34,140.34,140.34,140.96,5.0,5.0
2016-03-14,0.0,0.0,0.0,141.42,20.0,10.0
2016-03-15,0.0,0.0,0.0,140.46,0.0,20.0
2016-03-16,140.43,141.22,140.43,140.94,44.0,20.0
2016-03-17,0.0,0.0,0.0,141.5,0.0,21.0
2016-03-18,0.0,0.0,0.0,141.46,0.0,21.0
2016-03-21,0.0,0.0,0.0,141.64,0.0,21.0
2016-03-22,0.0,0.0,0.0,141.59,0.0,21.0
2016-03-23,0.0,0.0,0.0,141.28,0.0,21.0
2016-03-24,0.0,0.0,0.0,141.25,0.0,21.0
2016-03-29,0.0,0.0,0.0,141.9,2.0,21.0
2016-03-30,0.0,0.0,0.0,142.39,0.0,22.0
2016-03-31,142.27,142.53,142.27,142.55,8.0,22.0
2016-04-01,0.0,0.0,0.0,142.57,10.0,29.0
2016-04-04,0.0,0.0,0.0,142.24,0.0,39.0
2016-04-05,0.0,0.0,0.0,142.02,0.0,39.0
2016-04-06,0.0,0.0,0.0,141.79,0.0,39.0
2016-04-07,141.51,141.51,141.51,140.39,69.0,39.0
2016-04-08,0.0,0.0,0.0,141.28,32.0,102.0
2016-04-11,0.0,0.0,0.0,141.1,35.0,102.0
2016-04-12,0.0,0.0,0.0,140.78,0.0,134.0
2016-04-13,0.0,0.0,0.0,141.47,0.0,134.0
2016-04-14,0.0,0.0,0.0,140.97,0.0,134.0
2016-04-15,0.0,0.0,0.0,141.14,0.0,134.0
2016-04-18,140.77,140.77,140.77,141.05,1.0,134.0
2016-04-19,140.47,140.47,140.47,140.47,1.0,135.0
2016-04-20,140.45,140.45,140.45,140.53,2.0,136.0
2016-04-21,0.0,0.0,0.0,139.89,0.0,138.0
2016-04-22,139.95,139.95,139.95,139.69,2.0,138.0
2016-04-25,0.0,0.0,0.0,139.05,89.0,140.0
2016-04-26,0.0,0.0,0.0,139.06,0.0,111.0
2016-04-27,138.96,139.25,138.96,139.23,4497.0,111.0
2016-04-28,0.0,0.0,0.0,139.84,0.0,4606.0
2016-04-29,139.17,139.17,139.17,139.49,1.0,4606.0
2016-05-02,139.47,139.65,139.47,139.61,5.0,4607.0
2016-05-03,139.48,139.89,139.48,139.81,11.0,4611.0
2016-05-04,139.56,139.56,139.53,139.56,3.0,4616.0
2016-05-05,139.22,139.55,139.22,139.41,51.0,4619.0
2016-05-06,139.26,139.63,139.11,139.53,177.0,4645.0
2016-05-09,139.24,139.93,139.24,139.58,75.0,4722.0
2016-05-10,140.0,140.25,139.43,139.84,55.0,4695.0
2016-05-11,139.52,139.77,139.45,139.88,7.0,4710.0
2016-05-12,139.81,139.81,139.23,139.39,124.0,4704.0
2016-05-13,139.65,139.65,139.43,139.66,14.0,4764.0
2016-05-16,139.55,139.7,139.5,139.53,8.0,4738.0
2016-05-17,139.79,139.89,139.68,139.87,58.0,4745.0
2016-05-18,139.68,140.07,139.68,139.6,85.0,4785.0
2016-05-19,139.3,139.3,139.22,139.48,36.0,4820.0
2016-05-20,139.36,139.8,139.36,139.66,140.0,4807.0
2016-05-23,139.82,139.94,139.54,139.61,435.0,4881.0
2016-05-24,139.93,140.42,139.93,140.27,806.0,5281.0
2016-05-25,140.56,141.22,140.52,141.19,644.0,6041.0
2016-05-26,141.27,141.27,140.83,141.1,582.0,6515.0
2016-05-27,141.2,141.36,141.07,141.1,981.0,6741.0
2016-05-30,141.02,141.15,140.91,141.1,3093.0,7540.0
2016-05-31,141.18,141.25,140.88,141.07,8539.0,10336.0
2016-06-01,141.3,141.3,140.71,140.86,33891.0,16517.0
2016-06-02,140.86,141.05,140.44,140.94,70035.0,45483.0
2016-06-03,140.98,141.69,140.97,141.45,140120.0,97514.0
2016-06-06,141.33,141.55,140.54,140.8,168348.0,205285.0
2016-06-07,141.04,141.6,140.86,141.36,154454.0,296263.0
2016-06-08,141.37,141.96,141.34,141.71,103357.0,339615.0
2016-06-09,141.89,142.29,141.81,141.9,101918.0,326681.0
2016-06-10,142.14,142.27,141.41,141.85,123730.0,332903.0
2016-06-13,141.67,141.76,140.72,141.04,141528.0,354561.0
2016-06-14,141.1,141.16,140.15,140.34,150464.0,368217.0
2016-06-15,140.37,140.81,140.1,140.54,104351.0,387417.0
2016-06-16,140.49,140.49,139.45,139.82,136474.0,351013.0
2016-06-17,140.19,140.62,140.05,140.23,98648.0,363996.0
2016-06-20,140.92,141.33,140.64,141.22,105905.0,337047.0
2016-06-21,141.29,141.35,140.76,141.13,89764.0,338204.0
2016-06-22,141.03,141.56,140.96,141.28,81918.0,328453.0
2016-06-23,141.29,142.02,141.15,141.68,84238.0,322864.0
2016-06-24,137.5,140.78,136.45,139.73,164683.0,315210.0
2016-06-27,139.37,140.65,139.37,140.28,131121.0,381013.0
2016-06-28,140.7,141.83,140.5,141.67,102634.0,361101.0
2016-06-29,141.76,142.63,141.57,142.03,140928.0,343452.0
2016-06-30,142.1,145.61,141.63,142.61,167562.0,364702.0
2016-07-01,145.11,145.12,142.89,144.01,136197.0,389574.0
2016-07-04,143.86,143.99,143.36,143.73,54370.0,370135.0
2016-07-05,143.62,143.8,143.2,143.63,84642.0,307898.0
2016-07-06,143.53,144.37,143.37,143.83,90868.0,324887.0
2016-07-07,143.89,143.99,143.29,143.66,82768.0,324341.0
2016-07-08,143.76,144.54,143.69,144.45,65609.0,319868.0
2016-07-11,144.5,144.51,144.05,144.14,54971.0,307868.0
2016-07-12,144.36,144.49,143.89,143.96,70963.0,303277.0
2016-07-13,144.08,144.31,143.85,144.23,81284.0,311123.0
2016-07-14,144.08,144.5,143.72,144.01,75822.0,316688.0
2016-07-15,143.92,144.18,143.41,143.59,65330.0,321981.0
2016-07-18,143.77,144.16,143.47,143.6,62162.0,313629.0
2016-07-19,143.68,144.06,143.6,143.84,72628.0,306699.0
2016-07-20,143.86,144.11,143.68,143.88,71059.0,318259.0
2016-07-21,143.85,143.95,143.27,143.81,96349.0,318585.0
2016-07-22,144.05,144.14,143.42,143.85,60652.0,332872.0
2016-07-25,143.82,144.12,143.62,144.02,49975.0,308318.0
2016-07-26,144.13,144.18,143.71,143.76,61383.0,292089.0
2016-07-27,143.85,144.45,143.78,144.25,66720.0,295833.0
2016-07-28,144.46,144.54,144.17,144.46,88486.0,297921.0
2016-07-29,144.35,144.93,144.21,144.86,74900.0,322080.0
2016-08-01,144.83,145.02,144.44,144.68,68001.0,312150.0
2016-08-02,144.38,144.54,143.95,144.19,87243.0,304943.0
2016-08-03,144.0,144.31,143.99,144.15,62159.0,310882.0
2016-08-04,144.16,145.25,144.16,145.08,96038.0,292903.0
2016-08-05,145.06,145.3,144.94,145.16,59462.0,307135.0
2016-08-08,145.0,145.41,144.86,145.26,56767.0,290626.0
2016-08-09,145.23,145.62,145.16,145.58,69309.0,285655.0
2016-08-10,145.56,146.08,145.48,145.92,59500.0,296532.0
2016-08-11,146.02,146.33,145.82,146.22,61500.0,292020.0
2016-08-12,146.12,146.4,145.94,146.23,57389.0,294226.0
2016-08-15,146.21,146.48,145.94,146.12,32479.0,289808.0
2016-08-16,146.25,146.34,145.35,145.36,65768.0,276234.0
2016-08-17,145.6,145.84,145.25,145.52,64483.0,295868.0
2016-08-18,145.76,146.11,145.56,145.95,48677.0,294987.0
2016-08-19,146.0,146.09,145.3,145.43,54188.0,285973.0
2016-08-22,145.45,145.78,145.37,145.63,54778.0,293061.0
2016-08-23,145.68,145.76,145.12,145.41,75735.0,292747.0
2016-08-24,145.47,145.62,145.23,145.44,57455.0,299802.0
2016-08-25,145.55,145.58,145.11,145.51,52386.0,293099.0
2016-08-26,145.55,145.85,145.34,145.82,57016.0,291390.0
2016-08-29,145.34,145.78,145.04,145.76,42704.0,297365.0
2016-08-30,145.72,145.95,145.53,145.84,85951.0,287618.0
2016-08-31,145.81,145.95,145.31,145.5,82918.0,317065.0
2016-09-01,145.31,145.51,144.84,144.95,130413.0,320489.0
